t,r,r_dot,r_dot_dot,psi,psi_dot
4.05000009999982063628E+01,1.74641242681978204627E+01,1.18299608186233093435E-02,-3.09099424883669052180E-03,3.12904356470161320301E+00,3.27873543248989824402E-03
4.05150009999982213642E+01,1.74644777761395660759E+01,1.17372328134781807656E-02,-3.09087291711511618265E-03,3.12914192477104328993E+00,3.27860270051834382406E-03
4.05300009999982363655E+01,1.74648285022956105145E+01,1.16445084338573242733E-02,-3.09075254721633223988E-03,3.12924028087430095512E+00,3.27847102099154869136E-03
4.05450009999982513668E+01,1.74651764467742868971E+01,1.15517876509091331586E-02,-3.09063313893546630683E-03,3.12933863304295606486E+00,3.27834039367943939696E-03
4.05600009999982663682E+01,1.74655216096830623925E+01,1.14590704357881222879E-02,-3.09051469206930321978E-03,3.12943698130857166626E+00,3.27821081835380449626E-03
4.05750009999982813695E+01,1.74658639911285393613E+01,1.13663567596548779110E-02,-3.09039720641628386393E-03,3.12953532570270394667E+00,3.27808229478829322850E-03
4.05900009999982963708E+01,1.74662035912164550679E+01,1.12736465936760083778E-02,-3.09028068177650451211E-03,3.12963366625690231999E+00,3.27795482275841473747E-03
4.06050009999983113722E+01,1.74665404100516816668E+01,1.11809399090240941354E-02,-3.09016511795171606540E-03,3.12973200300270953120E+00,3.27782840204153719975E-03
4.06200009999983263735E+01,1.74668744477382265213E+01,1.10882366768776384809E-02,-3.09005051474532318917E-03,3.12983033597166163749E+00,3.27770303241688683236E-03
4.06350009999983413748E+01,1.74672057043792326742E+01,1.09955368684210177135E-02,-3.08993687196238340501E-03,3.12992866519528812361E+00,3.27757871366554685498E-03
4.06500009999983563762E+01,1.74675341800769786636E+01,1.09028404548444316827E-02,-3.08982418940960641384E-03,3.13002699070511190621E+00,3.27745544557045670003E-03
4.06650009999983713775E+01,1.74678598749328788178E+01,1.08101474073438541206E-02,-3.08971246689535325553E-03,3.13012531253264947675E+00,3.27733322791641105623E-03
4.06800009999983863788E+01,1.74681827890474834167E+01,1.07174576971209830857E-02,-3.08960170422963552867E-03,3.13022363070941084793E+00,3.27721206049005896411E-03
4.06950009999984013802E+01,1.74685029225204792140E+01,1.06247712953831917403E-02,-3.08949190122411448738E-03,3.13032194526689968098E+00,3.27709194307990278715E-03
4.07100009999984163815E+01,1.74688202754506883892E+01,1.05320881733434784729E-02,-3.08938305769210068534E-03,3.13042025623661330147E+00,3.27697287547629777782E-03
4.07250009999984313828E+01,1.74691348479360704926E+01,1.04394083022204176953E-02,-3.08927517344855259830E-03,3.13051856365004279367E+00,3.27685485747145052967E-03
4.07400009999984463842E+01,1.74694466400737213295E+01,1.03467316532381104479E-02,-3.08916824831007630563E-03,3.13061686753867300052E+00,3.27673788885941858280E-03
4.07550009999984613855E+01,1.74697556519598735207E+01,1.02540581976261347587E-02,-3.08906228209492459835E-03,3.13071516793398267890E+00,3.27662196943610940871E-03
4.07700009999984763868E+01,1.74700618836898967229E+01,1.01613879066194963931E-02,-3.08895727462299621578E-03,3.13081346486744443091E+00,3.27650709899927953129E-03
4.07850009999984913882E+01,1.74703653353582977949E+01,1.00687207514585796695E-02,-3.08885322571583510118E-03,3.13091175837052485779E+00,3.27639327734853367405E-03
4.08000009999985063895E+01,1.74706660070587207027E+01,9.97605670338909767239E-03,-3.08875013519662975971E-03,3.13101004847468452306E+00,3.27628050428532401326E-03
4.08150009999985213908E+01,1.74709638988839469215E+01,9.88339573366204317667E-03,-3.08864800289021244783E-03,3.13110833521137813364E+00,3.27616877961294925131E-03
4.08300009999985363922E+01,1.74712590109258957567E+01,9.79073781353363955752E-03,-3.08854682862305839761E-03,3.13120661861205444370E+00,3.27605810313655372858E-03
4.08450009999985513935E+01,1.74715513432756239295E+01,9.69808291426529102397E-03,-3.08844661222328530048E-03,3.13130489870815648806E+00,3.27594847466312681844E-03
4.08600009999985663948E+01,1.74718408960233263019E+01,9.60543100712353394244E-03,-3.08834735352065240513E-03,3.13140317553112145334E+00,3.27583989400150190193E-03
4.08750009999985813962E+01,1.74721276692583357918E+01,9.51278206337998705659E-03,-3.08824905234655990215E-03,3.13150144911238086662E+00,3.27573236096235565288E-03
4.08900009999985963975E+01,1.74724116630691233623E+01,9.42013605431130268386E-03,-3.08815170853404828683E-03,3.13159971948336056076E+00,3.27562587535820730307E-03
4.09050009999986113989E+01,1.74726928775432985858E+01,9.32749295119911704625E-03,-3.08805532191779753206E-03,3.13169798667548080558E+00,3.27552043700341770057E-03
4.09200009999986264002E+01,1.74729713127676094166E+01,9.23485272533000149314E-03,-3.08795989233412653879E-03,3.13179625072015630090E+00,3.27541604571418866830E-03
4.09350009999986414015E+01,1.74732469688279425327E+01,9.14221534799541340977E-03,-3.08786541962099239851E-03,3.13189451164879633488E+00,3.27531270130856216168E-03
4.09500009999986564029E+01,1.74735198458093231606E+01,9.04958079049164687587E-03,-3.08777190361798983839E-03,3.13199276949280468641E+00,3.27521040360641962236E-03
4.09650009999986714042E+01,1.74737899437959162893E+01,8.95694902411978327604E-03,-3.08767934416635019686E-03,3.13209102428357975064E+00,3.27510915242948082090E-03
4.09800009999986864055E+01,1.74740572628710251531E+01,8.86432002018564280623E-03,-3.08758774110894134012E-03,3.13218927605251466414E+00,3.27500894760130373187E-03
4.09950009999987014069E+01,1.74743218031170926344E+01,8.77169374999973506298E-03,-3.08749709429026658813E-03,3.13228752483099724918E+00,3.27490978894728331840E-03
4.10100009999987164082E+01,1.74745835646157007520E+01,8.67907018487720990020E-03,-3.08740740355646429725E-03,3.13238577065041015743E+00,3.27481167629465104355E-03
4.10250009999987314095E+01,1.74748425474475712737E+01,8.58644929613780853931E-03,-3.08731866875530706949E-03,3.13248401354213079975E+00,3.27471460947247396748E-03
4.10400009999987464109E+01,1.74750987516925655827E+01,8.49383105510581457345E-03,-3.08723088973620122039E-03,3.13258225353753163092E+00,3.27461858831165413201E-03
4.10550009999987614122E+01,1.74753521774296848561E+01,8.40121543311000491922E-03,-3.08714406635018614544E-03,3.13268049066797993666E+00,3.27452361264492783221E-03
4.10700009999987764135E+01,1.74756028247370701640E+01,8.30860240148360068871E-03,-3.08705819844993372548E-03,3.13277872496483807065E+00,3.27442968230686493111E-03
4.10850009999987914149E+01,1.74758506936920026669E+01,8.21599193156421856311E-03,-3.08697328588974769496E-03,3.13287695645946342050E+00,3.27433679713386813725E-03
4.11000009999988064162E+01,1.74760957843709039163E+01,8.12338399469382143349E-03,-3.08688932852556299319E-03,3.13297518518320849707E+00,3.27424495696417225750E-03
4.11150009999988214175E+01,1.74763380968493351117E+01,8.03077856221866982773E-03,-3.08680632621494546848E-03,3.13307341116742102817E+00,3.27415416163784384374E-03
4.11300009999988364189E+01,1.74765776312019986121E+01,7.93817560548927279956E-03,-3.08672427881709082187E-03,3.13317163444344391147E+00,3.27406441099678000439E-03
4.11450009999988514202E+01,1.74768143875027371845E+01,7.84557509586033901492E-03,-3.08664318619282433187E-03,3.13326985504261535612E+00,3.27397570488470806965E-03
4.11600009999988664215E+01,1.74770483658245341391E+01,7.75297700469072813608E-03,-3.08656304820460028124E-03,3.13336807299626892006E+00,3.27388804314718493233E-03
4.11750009999988814229E+01,1.74772795662395137167E+01,7.66038130334340156458E-03,-3.08648386471650130201E-03,3.13346628833573353991E+00,3.27380142563159630134E-03
4.11900009999988964242E+01,1.74775079888189411263E+01,7.56778796318537396089E-03,-3.08640563559423784901E-03,3.13356450109233361121E+00,3.27371585218715609399E-03
4.12050009999989114255E+01,1.74777336336332225902E+01,7.47519695558766410712E-03,-3.08632836070514767478E-03,3.13366271129738901881E+00,3.27363132266490583097E-03
4.12200009999989264269E+01,1.74779565007519055789E+01,7.38260825192524638182E-03,-3.08625203991819524845E-03,3.13376091898221524439E+00,3.27354783691771396848E-03
4.12350009999989414282E+01,1.74781765902436787841E+01,7.29002182357700185485E-03,-3.08617667310397126811E-03,3.13385912417812333543E+00,3.27346539480027533729E-03
4.12500009999989564295E+01,1.74783939021763724438E+01,7.19743764192566935296E-03,-3.08610226013469205830E-03,3.13395732691642003778E+00,3.27338399616911045345E-03
4.12650009999989714309E+01,1.74786084366169582101E+01,7.10485567835779688166E-03,-3.08602880088419913382E-03,3.13405552722840781790E+00,3.27330364088256501007E-03
4.12800009999989864322E+01,1.74788201936315494966E+01,7.01227590426369294283E-03,-3.08595629522795860260E-03,3.13415372514538488917E+00,3.27322432880080919694E-03
4.12950009999990014335E+01,1.74790291732854013718E+01,6.91969829103737757534E-03,-3.08588474304306072961E-03,3.13425192069864533935E+00,3.27314605978583719445E-03
4.13100009999990164349E+01,1.74792353756429109206E+01,6.82712281007653375745E-03,-3.08581414420821934953E-03,3.13435011391947909720E+00,3.27306883370146650335E-03
4.13250009999990314362E+01,1.74794388007676170498E+01,6.73454943278245876415E-03,-3.08574449860377147326E-03,3.13444830483917208125E+00,3.27299265041333748631E-03
4.13400009999990464375E+01,1.74796394487222009131E+01,6.64197813056001542179E-03,-3.08567580611167669138E-03,3.13454649348900621104E+00,3.27291750978891268710E-03
4.13550009999990614389E+01,1.74798373195684857654E+01,6.54940887481758338541E-03,-3.08560806661551677482E-03,3.13464467990025939977E+00,3.27284341169747636834E-03
4.13700009999990764402E+01,1.74800324133674371604E+01,6.45684163696701052666E-03,-3.08554128000049516915E-03,3.13474286410420569481E+00,3.27277035601013393042E-03
4.13850009999990914415E+01,1.74802247301791631191E+01,6.36427638842356433026E-03,-3.08547544615343650224E-03,3.13484104613211532844E+00,3.27269834259981134655E-03
4.14000009999991064429E+01,1.74804142700629140950E+01,6.27171310060588321751E-03,-3.08541056496278616753E-03,3.13493922601525469834E+00,3.27262737134125468183E-03
4.14150009999991214442E+01,1.74806010330770832222E+01,6.17915174493592799398E-03,-3.08534663631860981626E-03,3.13503740378488653085E+00,3.27255744211102951326E-03
4.14300009999991364455E+01,1.74807850192792063448E+01,6.08659229283893313615E-03,-3.08528366011259293516E-03,3.13513557947226983373E+00,3.27248855478752043824E-03
4.14450009999991514469E+01,1.74809662287259620986E+01,5.99403471574335824805E-03,-3.08522163623804040392E-03,3.13523375310866001648E+00,3.27242070925093057316E-03
4.14600009999991664482E+01,1.74811446614731718033E+01,5.90147898508083961725E-03,-3.08516056458987613353E-03,3.13533192472530891160E+00,3.27235390538328112453E-03
4.14750009999991814495E+01,1.74813203175758002956E+01,5.80892507228614135758E-03,-3.08510044506464238075E-03,3.13543009435346482989E+00,3.27228814306841062247E-03
4.14900009999991964509E+01,1.74814931970879550195E+01,5.71637294879710718466E-03,-3.08504127756049966939E-03,3.13552826202437261117E+00,3.27222342219197480738E-03
4.15050009999992114522E+01,1.74816633000628867799E+01,5.62382258605461166522E-03,-3.08498306197722614782E-03,3.13562642776927377655E+00,3.27215974264144590364E-03
4.15200009999992264535E+01,1.74818306265529896312E+01,5.53127395550251179954E-03,-3.08492579821621724762E-03,3.13572459161940641191E+00,3.27209710430611222445E-03
4.15350009999992414549E+01,1.74819951766098010335E+01,5.43872702858759847876E-03,-3.08486948618048525707E-03,3.13582275360600533582E+00,3.27203550707707768374E-03
4.15500009999992564562E+01,1.74821569502840018194E+01,5.34618177675954794444E-03,-3.08481412577465896692E-03,3.13592091376030211269E+00,3.27197495084726138387E-03
4.15650009999992714575E+01,1.74823159476254163577E+01,5.25363817147087334203E-03,-3.08475971690498325449E-03,3.13601907211352514521E+00,3.27191543551139713999E-03
4.15800009999992864589E+01,1.74824721686830127539E+01,5.16109618417687618595E-03,-3.08470625947931865865E-03,3.13611722869689970986E+00,3.27185696096603299477E-03
4.15950009999993014602E+01,1.74826256135049026598E+01,5.06855578633559807484E-03,-3.08465375340714109859E-03,3.13621538354164795803E+00,3.27179952710953088860E-03
4.16100009999993164615E+01,1.74827762821383416014E+01,4.97601694940777200838E-03,-3.08460219859954141861E-03,3.13631353667898908209E+00,3.27174313384206614192E-03
4.16250009999993314629E+01,1.74829241746297289160E+01,4.88347964485677404413E-03,-3.08455159496922507507E-03,3.13641168814013928008E+00,3.27168778106562709050E-03
4.16400009999993464642E+01,1.74830692910246079472E+01,4.79094384414857493495E-03,-3.08450194243051173895E-03,3.13650983795631181422E+00,3.27163346868401463213E-03
4.16550009999993614655E+01,1.74832116313676660044E+01,4.69840951875169151432E-03,-3.08445324089933498456E-03,3.13660798615871712152E+00,3.27158019660284186872E-03
4.16700009999993764669E+01,1.74833511957027344687E+01,4.60587664013713844309E-03,-3.08440549029324193930E-03,3.13670613277856286235E+00,3.27152796472953369907E-03
4.16850009999993914682E+01,1.74834879840727889337E+01,4.51334517977837987133E-03,-3.08435869053139292154E-03,3.13680427784705381962E+00,3.27147677297332640747E-03
4.17000009999994064695E+01,1.74836219965199487526E+01,4.42081510915128084159E-03,-3.08431284153456129029E-03,3.13690242139539221295E+00,3.27142662124526748047E-03
4.17150009999994214709E+01,1.74837532330854790348E+01,4.32828639973405904819E-03,-3.08426794322513246345E-03,3.13700056345477757769E+00,3.27137750945821451426E-03
4.17300009999994364722E+01,1.74838816938097877420E+01,4.23575902300723643059E-03,-3.08422399552710461922E-03,3.13709870405640686231E+00,3.27132943752683596343E-03
4.17450009999994514735E+01,1.74840073787324279311E+01,4.14323295045359074176E-03,-3.08418099836608763915E-03,3.13719684323147446543E+00,3.27128240536760996931E-03
4.17600009999994664749E+01,1.74841302878920970224E+01,4.05070815355810737524E-03,-3.08413895166930308085E-03,3.13729498101117231434E+00,3.27123641289882431146E-03
4.17750009999994814762E+01,1.74842504213266370962E+01,3.95818460380793089671E-03,-3.08409785536558379916E-03,3.13739311742668995674E+00,3.27119146004057597762E-03
4.17900009999994964775E+01,1.74843677790730347814E+01,3.86566227269231664130E-03,-3.08405770938537371659E-03,3.13749125250921449847E+00,3.27114754671477089582E-03
4.18050009999995114789E+01,1.74844823611674215595E+01,3.77314113170258251130E-03,-3.08401851366072745594E-03,3.13758938628993078439E+00,3.27110467284512351826E-03
4.18200009999995264802E+01,1.74845941676450736674E+01,3.68062115233206061694E-03,-3.08398026812531011940E-03,3.13768751880002137798E+00,3.27106283835715656109E-03
4.18350009999995414815E+01,1.74847031985404120606E+01,3.58810230607604894509E-03,-3.08394297271439704719E-03,3.13778565007066661771E+00,3.27102204317820072848E-03
4.18500009999995564829E+01,1.74848094538870026515E+01,3.49558456443176307308E-03,-3.08390662736487349586E-03,3.13788378013304471680E+00,3.27098228723739434224E-03
4.18650009999995714842E+01,1.74849129337175563294E+01,3.40306789889828788871E-03,-3.08387123201523438782E-03,3.13798190901833176040E+00,3.27094357046568305955E-03
4.18800009999995864855E+01,1.74850136380639288730E+01,3.31055228097652927483E-03,-3.08383678660558411479E-03,3.13808003675770184481E+00,3.27090589279581963666E-03
4.18950009999996014869E+01,1.74851115669571211542E+01,3.21803768216916587483E-03,-3.08380329107763623902E-03,3.13817816338232702497E+00,3.27086925416236359258E-03
4.19100009999996164882E+01,1.74852067204272792669E+01,3.12552407398060076646E-03,-3.08377074537471322903E-03,3.13827628892337742446E+00,3.27083365450168090736E-03
4.19250009999996314895E+01,1.74852990985036942529E+01,3.03301142791691324278E-03,-3.08373914944174634039E-03,3.13837441341202131781E+00,3.27079909375194387638E-03
4.19400009999996464909E+01,1.74853887012148026918E+01,2.94049971548581050926E-03,-3.08370850322527520657E-03,3.13847253687942510329E+00,3.27076557185313065063E-03
4.19550009999996614922E+01,1.74854755285881861022E+01,2.84798890819657945648E-03,-3.08367880667344784026E-03,3.13857065935675343007E+00,3.27073308874702522804E-03
4.19700009999996764935E+01,1.74855595806505714016E+01,2.75547897756003844213E-03,-3.08365005973602028286E-03,3.13866878087516924388E+00,3.27070164437721705554E-03
4.19850009999996914949E+01,1.74856408574278309499E+01,2.66296989508848899511E-03,-3.08362226236435639763E-03,3.13876690146583380210E+00,3.27067123868910079281E-03
4.20000009999997064962E+01,1.74857193589449822629E+01,2.57046163229566764054E-03,-3.08359541451142778478E-03,3.13886502115990675618E+00,3.27064187162987620952E-03
